t,msd
608.0,-58.64609684313142
608.1,-58.65168292595809
608.2,-58.67024274439865
608.3000000000001,-58.709339659049924
608.4,-58.735710514218674
608.5,-58.729274860794476
608.6,-58.70038353909701
608.7,-58.67840387083767
608.8000000000001,-58.67911965960426
608.9,-58.68800179643464
609.0,-58.687385424538164
609.1,-58.667760024577156
609.2,-58.6361536458394
609.3000000000001,-58.598084234488866
609.4,-58.565311035297505
609.5,-58.55780791817558
609.6,-58.58895696503712
609.7,-58.66252800330187
609.8000000000001,-58.760757918894946
609.9,-58.84880309999829
610.0,-58.89313002659906
610.1,-58.887021682753506
610.2,-58.863898142247685
610.3000000000001,-58.85060081457665
610.4,-58.85529477028483
610.5,-58.88350870343089
610.6,-58.920242103000525
610.7,-58.93528740374198
610.8000000000001,-58.93782683661473
610.9,-58.9429934204405
611.0,-58.94058166336479
611.1,-58.90975030540673
611.2,-58.855208312861805
611.3000000000001,-58.8024008756644
611.4,-58.786007850260205
611.5,-58.79841017582421
611.6,-58.831562779468854
611.7,-58.86895839343974
611.8000000000001,-58.89482710603684
611.9,-58.88105854861972
612.0,-58.83775423397912
612.1,-58.79058026086757
612.2,-58.756282156648965
612.3000000000001,-58.73561966576807
612.4,-58.719867337421725
612.5,-58.700365607367
612.6,-58.67641841791048
612.7,-58.643604894881264
612.8000000000001,-58.63446424331557
612.9,-58.65396352866331
613.0,-58.68505126133443
613.1,-58.71853460447693
613.2,-58.7454177794728
613.3000000000001,-58.765338661689384
613.4,-58.778989639298246
613.5,-58.77814704769292
613.6,-58.75205403174346
613.7,-58.70389086626538
613.8000000000001,-58.667374620444185
613.9,-58.67493168577397
614.0,-58.73309277849952
614.1,-58.8210239671526
614.2,-58.91517607812578
614.3000000000001,-59.01011408092247
614.4000000000001,-59.11636200581646
614.5,-59.22465991232058
614.6,-59.28665771206242
614.7,-59.2988474431427
614.8000000000001,-59.277392079488855
614.9000000000001,-59.25314264424052
615.0,-59.251434221747175
615.1,-59.27449953457114
615.2,-59.308020953604064
615.3000000000001,-59.35127134960706
615.4000000000001,-59.39554011271531
615.5,-59.43134673245159
615.6,-59.4710148951936
615.7,-59.52007145764996
615.8000000000001,-59.555050342817026
615.9000000000001,-59.553246035288225
616.0,-59.5288538316435
616.1,-59.48250515024562
616.2,-59.38608023304801
616.3000000000001,-59.25595499827648
616.4000000000001,-59.15206987377699
616.5,-59.098478456330035
616.6,-59.085649340375305
616.7,-59.10036871005843
616.8000000000001,-59.13472275953996
616.9000000000001,-59.19010726413478
617.0,-59.26040695599083
617.1,-59.32593505074882
617.2,-59.37088982890567
617.3000000000001,-59.397448507676394
617.4000000000001,-59.41382031554954
617.5,-59.426996774359445
617.6,-59.4258418185165
617.7,-59.39572281403335
617.8000000000001,-59.35083641366681
617.9000000000001,-59.3403009664455
618.0,-59.37998631860593
618.1,-59.44976332983523
618.2,-59.520081373925244
618.3000000000001,-59.57245826077517
618.4000000000001,-59.60762966645149
618.5,-59.63681672812838
618.6,-59.65138759807337
618.7,-59.63577443487382
618.8000000000001,-59.59766504071086
618.9000000000001,-59.56958588095068
619.0,-59.56871570350153
619.1,-59.571519341526425
619.2,-59.57154005217691
619.3000000000001,-59.57414366007624
619.4000000000001,-59.58680476962873
619.5,-59.60965691123642
619.6,-59.63799020851724
619.7,-59.67274673699908
619.8000000000001,-59.69809320427768
619.9000000000001,-59.694632411089536
620.0,-59.66757223460772
620.1,-59.63512762081226
620.2,-59.615330194320464
620.3000000000001,-59.58777923565279
620.4000000000001,-59.54197716863533
620.5,-59.5029183914555
620.6,-59.48268723604436
620.7,-59.47500562397968
620.8000000000001,-59.47491181998997
620.9000000000001,-59.46087124398368
621.0,-59.42977256601889
621.1,-59.41660161409257
621.2,-59.43375319083362
621.3000000000001,-59.4729442564992
621.4000000000001,-59.52317651948238
621.5,-59.58144175569136
621.6,-59.62732226751741
621.7,-59.648915962796394
621.8000000000001,-59.661176269973616
621.9000000000001,-59.66605792430619
622.0,-59.65099354582997
622.1,-59.61588909315133
622.2,-59.58290135261404
622.3000000000001,-59.56637277904557
622.4000000000001,-59.58991165354767
622.5,-59.66405335984858
622.6,-59.762688498920994
622.7,-59.846927798707696
622.8000000000001,-59.89153730209445
622.9000000000001,-59.90447041296494
623.0,-59.903736745735166
623.1,-59.89683857227768
623.2,-59.89295720560612
623.3000000000001,-59.89924837179399
623.4000000000001,-59.91260699046479
623.5,-59.912032450034815
623.6,-59.88656781630812
623.7,-59.86579261137234
623.8000000000001,-59.86799252848188
623.9000000000001,-59.9176160761597
624.0,-60.01245682641598
624.1,-60.113483875456566
624.2,-60.19150328857443
624.3000000000001,-60.22743439294719
624.4000000000001,-60.22254067704677
624.5,-60.18750758151079
624.6,-60.115737404701235
624.7,-60.01379727601343
624.8000000000001,-59.90786674754011
624.9000000000001,-59.836027139035416
625.0,-59.802332489907414
625.1,-59.77611812452572
625.2,-59.747415745105364
625.3000000000001,-59.72663497881924
625.4000000000001,-59.70588240232195
625.5,-59.67840145344289
625.6,-59.66364178657382
625.7,-59.67120956529444
625.8000000000001,-59.683223176830126
625.9000000000001,-59.69530733670056
626.0,-59.71824015183443
626.1,-59.7663134567351
626.2,-59.822291374120134
626.3000000000001,-59.86580623704046
626.4000000000001,-59.90609599899147
626.5,-59.949227249807606
626.6,-59.996404737278816
626.7,-60.0361141434027
626.8000000000001,-60.07395722625231
626.9000000000001,-60.11724625584044
627.0,-60.167880528944266
627.1,-60.2008697926327
627.2,-60.232931549530335
627.3000000000001,-60.28252585680064
627.4000000000001,-60.34062356326098
627.5,-60.36567073495933
627.6,-60.34271495243633
627.7,-60.29001215327737
627.8000000000001,-60.22286196420209
627.9000000000001,-60.15298023436813
628.0,-60.10384808837764
628.1,-60.09799357688703
628.2,-60.13119996610145
628.3000000000001,-60.17465437889795
628.4000000000001,-60.2075808745476
628.5,-60.22508955124137
628.6,-60.23837148889902
628.7,-60.26806920241295
628.8000000000001,-60.30573649461254
628.9000000000001,-60.32452585585744
629.0,-60.30130922216188
629.1,-60.23475850195949
629.2,-60.15545313330719
629.3000000000001,-60.0964400236259
629.4000000000001,-60.06415558081972
629.5,-60.05783546137536
629.6,-60.082295550256234
629.7,-60.138954406743274
