t,msd
25.8,4215.094956408665
25.900000000000002,4204.867406060737
26.0,4191.293376800325
26.1,4174.897812623882
26.200000000000003,4156.363065127641
26.3,4138.568912764966
26.400000000000002,4125.603887605059
26.5,4121.401414866456
26.6,4127.713930605395
26.700000000000003,4143.894150214793
26.8,4162.119561221439
26.900000000000002,4178.234606260285
27.0,4189.302753417733
27.1,4195.994798039332
27.200000000000003,4198.909090312494
27.3,4198.229976011174
27.400000000000002,4197.439043377984
27.5,4195.762995954759
27.6,4195.286772523129
27.700000000000003,4198.169035618462
27.8,4202.111238798116
27.900000000000002,4205.165057359806
28.0,4207.06131483709
28.1,4206.060225102495
28.200000000000003,4206.028357798989
28.3,4208.188134566303
28.400000000000002,4213.195147334116
28.5,4221.136601038486
28.6,4233.131479416259
28.700000000000003,4246.056938864967
28.8,4255.531309468877
28.900000000000002,4259.250026503663
29.0,4258.904986956928
29.1,4256.47354199565
29.200000000000003,4258.076280940943
29.3,4259.993284779355
29.400000000000002,4263.845764188248
29.5,4265.224026758312
29.6,4264.502529473338
29.700000000000003,4259.826932918408
29.8,4256.712404058095
29.900000000000002,4255.432401288127
30.0,4252.882737012227
30.1,4246.978525975832
30.200000000000003,4238.80288396061
30.3,4233.527630397102
30.400000000000002,4234.2353034015705
30.5,4240.774613976637
30.6,4250.682950798666
30.700000000000003,4264.253989895641
30.8,4284.00451984368
30.900000000000002,4308.194744247521
31.0,4335.08791945302
31.1,4362.8014457608215
31.200000000000003,4389.67941750219
31.3,4410.2442353522265
31.400000000000002,4424.320225329986
31.5,4431.94529345576
31.6,4435.370260833725
31.700000000000003,4436.90316752325
31.8,4433.854631564706
31.900000000000002,4428.758923635127
32.0,4419.350580199141
32.1,4406.9564722332025
32.2,4396.450248917888
32.300000000000004,4390.023881530267
32.4,4389.653393911121
32.5,4395.327178353951
32.6,4401.9488376016225
32.7,4405.574148976992
32.800000000000004,4403.497543752547
32.9,4396.238589436191
33.0,4389.329273590819
33.1,4383.462938259515
33.2,4378.089269830874
33.300000000000004,4373.482708968078
33.4,4371.586956455456
33.5,4372.489186719632
33.6,4375.895565982776
33.7,4381.905227969919
33.800000000000004,4390.291006486979
33.9,4396.614255451815
34.0,4397.037888127716
34.1,4391.988260391659
34.2,4385.895808273672
34.300000000000004,4378.0379497532695
34.4,4374.651519251613
34.5,4375.664942697094
34.6,4382.882437209004
34.7,4390.749655205356
34.800000000000004,4398.745027920121
34.9,4410.568212074593
35.0,4422.574489402439
35.1,4436.355147755486
35.2,4452.369387031098
35.300000000000004,4466.311167022036
35.4,4476.499017375867
35.5,4482.7017102005075
35.6,4491.900711194157
35.7,4506.885368488051
35.800000000000004,4523.280510405144
35.9,4535.9943913219695
36.0,4543.263832834624
36.1,4547.155990626724
36.2,4548.484621374423
36.300000000000004,4545.691975889477
36.4,4540.982000274549
36.5,4535.4702900241
36.6,4531.128605742195
36.7,4529.937805440629
36.800000000000004,4531.868045550352
36.9,4534.044111039709
37.0,4532.844480964583
37.1,4528.5427032624075
37.2,4518.858428798746
37.300000000000004,4505.300956286899
37.4,4492.267864603417
37.5,4479.873626169698
37.6,4472.161187237922
37.7,4467.975811936775
37.800000000000004,4466.732727526233
37.9,4471.82505787015
38.0,4478.807809950642
38.1,4489.3085412179225
38.2,4503.642298299415
38.300000000000004,4522.000192643179
38.400000000000006,4539.463610476152
38.5,4556.414202791286
38.6,4571.498324695082
38.7,4586.538124791175
38.800000000000004,4603.812207863839
38.900000000000006,4618.3514967792535
39.0,4626.709095756824
39.1,4628.87222527183
39.2,4625.317117340093
39.300000000000004,4619.801955827166
39.400000000000006,4612.974609761273
39.5,4604.285202275385
39.6,4592.747955037644
39.7,4578.847373015013
39.800000000000004,4564.181376823291
39.900000000000006,4552.577192993231
40.0,4547.917006858552
40.1,4548.969085690909
40.2,4554.268803892351
40.300000000000004,4560.299857126066
40.400000000000006,4565.186200901918
40.5,4569.689793141082
40.6,4570.885479781933
40.7,4570.109989675493
40.800000000000004,4566.408160817158
40.900000000000006,4564.332246125467
41.0,4568.72088443498
41.1,4578.078883432669
41.2,4587.825943302218
41.300000000000004,4597.419086109971
41.400000000000006,4606.454885092319
41.5,4619.063561247232
41.6,4631.070852550975
41.7,4642.02170345787
41.800000000000004,4655.408398835333
41.900000000000006,4665.276622249115
42.0,4671.717876731479
42.1,4671.8785012044045
42.2,4672.377081304099
42.300000000000004,4674.8144696711015
42.400000000000006,4678.868143196516
42.5,4687.348768033141
42.6,4697.9060740707
42.7,4708.819136874742
42.800000000000004,4713.0788654531725
42.900000000000006,4709.107114279561
43.0,4702.054081143196
43.1,4695.677920954481
43.2,4690.976757659411
43.300000000000004,4688.296878061143
43.400000000000006,4686.655080391472
43.5,4687.494608740127
43.6,4690.035052232615
43.7,4695.310565325976
43.800000000000004,4701.845981774939
43.900000000000006,4709.3772443470025
44.0,4717.010970200436
44.1,4722.050735273112
44.2,4727.708361609811
44.300000000000004,4732.852989710913
44.400000000000006,4738.057470825106
44.5,4739.34217691665
44.6,4736.409677811625
44.7,4734.57898321343
44.800000000000004,4733.794103051911
44.900000000000006,4737.5841957959465
45.0,4744.727985882938
45.1,4751.216838099843
45.2,4759.186788733065
45.300000000000004,4764.055921347931
45.400000000000006,4763.030133007711
45.5,4758.81662024274
45.6,4753.198614978779
45.7,4748.186802955444
45.800000000000004,4742.981719916956
45.900000000000006,4738.019019103205
46.0,4733.686963427849
46.1,4728.197231629355
46.2,4729.613155750914
46.300000000000004,4737.3741824935305
46.400000000000006,4748.209896955501
46.5,4757.673378412404
46.6,4768.977674526643
46.7,4782.536171296859
46.800000000000004,4795.503201165091
46.900000000000006,4805.716131135274
47.0,4812.638039617586
47.1,4817.671808916578
47.2,4823.812748537932
47.300000000000004,4832.945000086194
47.400000000000006,4843.50901084269
47.5,4856.395820461626
47.6,4870.902792036052
47.7,4888.71900607491
47.800000000000004,4909.142650713623
47.900000000000006,4930.24344051445
48.0,4950.287513332517
48.1,4965.097551301985
48.2,4970.384863423233
48.300000000000004,4968.233600458726
48.400000000000006,4964.056186461984
48.5,4958.30150827597
48.6,4953.568924360132
48.7,4947.647282344156
48.800000000000004,4944.438871246042
48.900000000000006,4941.680960511855
49.0,4937.779229543468
49.1,4931.747075768756
49.2,4924.515473688029
49.300000000000004,4921.268359510738
49.400000000000006,4920.708553185347
49.5,4920.284828796316
49.6,4917.668243589241
49.7,4910.683448188137
49.800000000000004,4901.511276932482
49.900000000000006,4892.182549329559
50.0,4887.334926216755
50.1,4894.346079971037
50.2,4903.471672265239
50.300000000000004,4913.081181856679
50.400000000000006,4923.193740878091
50.5,4933.393022225195
50.6,4945.117734659782
50.7,4959.533240070505
50.800000000000004,4972.384580402762
50.900000000000006,4983.1689694821325
51.0,4994.803212338413
51.1,5006.046754669688
51.2,5013.0532904717875
51.300000000000004,5017.429056785103
51.400000000000006,5020.304722268461
51.5,5024.015252329501
51.6,5027.954125271197
51.7,5033.608666046053
51.800000000000004,5040.842238031965
51.900000000000006,5050.609086848278
52.0,5061.945739291207
52.1,5073.873388276733
52.2,5086.902584736861
52.300000000000004,5097.246124751888
52.400000000000006,5105.405268173506
52.5,5110.32862839837
52.6,5114.873048295914
52.7,5118.10288912714
52.800000000000004,5122.104967890543
52.900000000000006,5126.177261261081
53.0,5128.627465801652
53.1,5130.627102879312
53.2,5131.205687541186
53.300000000000004,5130.135290183832
53.400000000000006,5125.877124451819
53.5,5122.562409292002
53.6,5118.383300943014
53.7,5114.680709847445
53.800000000000004,5112.227622936488
53.900000000000006,5115.674404625376
54.0,5124.251384431068
54.1,5135.498086026022
54.2,5143.6246223354965
54.300000000000004,5148.8229941498885
54.400000000000006,5151.199476925847
54.5,5152.354586238756
54.6,5155.323346960712
54.7,5159.659726267058
54.800000000000004,5167.159161941443
54.900000000000006,5174.896552042201
55.0,5182.83193357969
55.1,5190.133428235593
55.2,5200.073791763387
55.300000000000004,5211.263707209625
55.400000000000006,5221.9156091413615
55.5,5231.952742759845
55.6,5242.131829092124
55.7,5250.881031418448
55.800000000000004,5257.7586963259055
55.900000000000006,5263.357259396808
56.0,5264.860099067345
56.1,5265.805609061538
56.2,5267.829588893463
56.300000000000004,5273.242622957354
56.400000000000006,5277.689554630699
56.5,5286.367902103884
56.6,5298.687642137538
56.7,5308.756804657361
56.800000000000004,5317.990893408101
56.900000000000006,5320.753188347758
57.0,5320.561544823869
57.1,5319.885914522615
57.2,5320.067531402966
57.300000000000004,5320.623888687463
57.400000000000006,5323.768604914398
57.5,5328.513394820605
57.6,5331.379931671904
57.7,5334.119634302761
57.800000000000004,5332.0768987494885
57.900000000000006,5325.823847084191
58.0,5316.218550895496
58.1,5307.861761706449
58.2,5302.434473412162
58.300000000000004,5296.949507751351
58.400000000000006,5291.884827723477
58.5,5291.087776137021
58.6,5292.291065630254
58.7,5296.007226385527
58.800000000000004,5301.461768860145
58.900000000000006,5308.174788593051
59.0,5315.818303073634
59.1,5326.6055860165825
59.2,5338.519990175461
59.300000000000004,5351.8960491658945
59.400000000000006,5364.752874168895
59.5,5377.441966754454
59.6,5388.3805553047305
59.7,5399.882669684425
59.800000000000004,5409.480743278085
59.900000000000006,5418.5953353313525
60.0,5427.774195081452
60.1,5434.347544417862
60.2,5436.980042097644
60.300000000000004,5441.764267459683
60.400000000000006,5448.460856629874
60.5,5455.188015484864
60.6,5460.909825119192
60.7,5463.754754052176
60.800000000000004,5460.381275960403
60.900000000000006,5452.919179762938
61.0,5447.893990375284
61.1,5443.397996868037
61.2,5436.37478966299
61.300000000000004,5426.148602765934
61.400000000000006,5413.227926563041
61.5,5403.005169567839
61.6,5395.565061539361
61.7,5389.569110691311
61.800000000000004,5388.261542733047
61.900000000000006,5385.745644238689
62.0,5383.162533495688
62.1,5383.611946913523
62.2,5386.121708494903
62.300000000000004,5392.696621168621
62.400000000000006,5400.577662611218
62.5,5413.085778076702
62.6,5427.8020585351305
62.7,5440.7433013222135
62.800000000000004,5447.602675832025
62.900000000000006,5453.396073303254
63.0,5460.495713128907
63.1,5468.599255970482
63.2,5478.471717924713
63.300000000000004,5487.661631714257
63.400000000000006,5494.9762248009765
63.5,5501.078562634458
63.6,5507.967348860796
63.7,5514.3872861599575
63.800000000000004,5520.041747468716
63.900000000000006,5524.515894235298
64.0,5527.932372589477
64.10000000000001,5531.547683384196
64.2,5537.331594463443
64.3,5546.567705344486
64.4,5552.760591809556
64.5,5556.807588123009
64.60000000000001,5557.236726573153
64.7,5555.840226303615
64.8,5551.4127827211305
64.9,5546.501947089459
65.0,5542.537524398626
65.10000000000001,5543.132895469809
65.2,5550.778659405859
65.3,5560.750091814094
65.4,5568.863704569505
65.5,5570.92520758462
65.60000000000001,5570.810913052383
65.7,5571.628500109258
65.8,5573.0373244911025
65.9,5576.232613980275
66.0,5580.937862204148
66.10000000000001,5589.323947799829
66.2,5598.48663634941
66.3,5603.078413076246
66.4,5601.531218887063
66.5,5599.69249489147
66.60000000000001,5598.897544953498
66.7,5599.117292885608
66.8,5601.269307181663
66.9,5603.517782101307
67.0,5606.492378316152
67.10000000000001,5609.241461845725
67.2,5612.1059809767285
67.3,5614.693488042141
67.4,5619.655847565064
67.5,5625.040657891747
67.60000000000001,5633.052506752324
67.7,5641.154087070241
67.8,5654.412171554094
67.9,5672.040115156925
68.0,5686.374472737384
68.10000000000001,5691.72340751356
68.2,5688.707552993092
68.3,5680.862603797669
68.4,5674.816039974099
68.5,5674.718723487566
68.60000000000001,5673.7181539592
68.7,5672.109932533472
68.8,5667.689768506548
68.9,5660.2022442306725
69.0,5651.23561182863
69.10000000000001,5647.368612863219
69.2,5648.49719484805
69.3,5655.463295628505
69.4,5664.043344928104
69.5,5671.700606357506
69.60000000000001,5680.131872340816
69.7,5687.929333453074
69.8,5690.786069808189
69.9,5692.700876675156
70.0,5695.546585833275
70.10000000000001,5703.514276703437
70.2,5715.664718281531
70.3,5726.663946795805
70.4,5737.625164785922
70.5,5746.940566944896
70.60000000000001,5754.701127636609
70.7,5758.66448560036
70.8,5757.408517859427
70.9,5754.932486424162
71.0,5752.908924586625
71.10000000000001,5750.888157289959
71.2,5745.114583856821
71.3,5736.44635047292
71.4,5729.494382040766
71.5,5730.33665831733
71.60000000000001,5739.63899753609
71.7,5748.968303357358
71.8,5755.200909960861
71.9,5753.177949009497
72.0,5747.780328714656
72.10000000000001,5743.92603659279
72.2,5739.420632153103
72.3,5733.174312193386
72.4,5730.348664718139
72.5,5733.032142161602
72.60000000000001,5739.083455207494
72.7,5747.001848829454
72.8,5755.814691354975
72.9,5774.8368191151585
73.0,5799.492495799432
73.10000000000001,5823.695499535152
73.2,5842.788961313712
73.3,5859.937482634129
73.4,5872.909734078709
73.5,5887.526502794535
73.60000000000001,5902.244428155082
73.7,5913.497707863932
73.8,5921.399068680209
73.9,5924.794278786807
74.0,5923.603410901035
74.10000000000001,5916.856134237097
74.2,5904.769838381556
74.3,5888.153728809108
74.4,5869.5963390340385
74.5,5852.507098324963
74.60000000000001,5839.095961417469
74.7,5827.777875185994
74.8,5821.28052428113
74.9,5818.637602285148
75.0,5815.498277260144
75.10000000000001,5812.008132960979
75.2,5806.039985995865
75.3,5801.42187028644
75.4,5799.147911817919
75.5,5799.3040717074755
75.60000000000001,5798.629976937707
75.7,5796.445091300673
75.8,5793.947920574908
75.9,5788.060358504139
76.0,5787.587161025804
76.10000000000001,5791.27967444592
76.2,5796.877489724024
76.3,5798.659543309069
76.4,5796.490719305863
76.5,5790.594607702188
76.60000000000001,5786.834178402762
76.7,5782.122981967106
76.80000000000001,5780.843239139196
76.9,5783.188902924259
77.0,5789.581472233937
77.10000000000001,5804.087400282052
77.2,5825.290034581788
77.30000000000001,5847.363047122913
77.4,5870.59313795743
77.5,5890.417393147998
77.60000000000001,5904.794436886151
77.7,5915.0764597107745
77.80000000000001,5922.290895429713
77.9,5927.065547514945
78.0,5927.782485676746
78.10000000000001,5925.542936303666
78.2,5924.762637217556
78.30000000000001,5921.161024487372
78.4,5914.640176869224
78.5,5906.272456983606
78.60000000000001,5897.954552351504
78.7,5889.212895702569
78.80000000000001,5882.693355421421
78.9,5875.093560490085
79.0,5867.398606126329
79.10000000000001,5860.896035132748
79.2,5859.458800448738
79.30000000000001,5864.605174789843
79.4,5876.656089049819
79.5,5890.456813118299
79.60000000000001,5905.243830024449
79.7,5919.767695773318
79.80000000000001,5932.049694395102
79.9,5939.521648042786
80.0,5944.147033721962
80.10000000000001,5942.006130998753
80.2,5934.988710259696
80.30000000000001,5921.574657647614
80.4,5905.005435559343
80.5,5889.385463663858
80.60000000000001,5879.931363549479
80.7,5876.904208438414
80.80000000000001,5879.723639710938
80.9,5886.894662504148
81.0,5894.917339969723
81.10000000000001,5908.84276038867
81.2,5925.037582338393
81.30000000000001,5938.952640732037
81.4,5951.869121796715
81.5,5966.079255130723
81.60000000000001,5979.545837170205
81.7,5991.43361695935
81.80000000000001,6002.964965609518
81.9,6011.059953631837
82.0,6015.245389508647
82.10000000000001,6013.549049417006
82.2,6010.526839444637
82.30000000000001,6002.759023085533
82.4,5995.342814155319
82.5,5990.103036659446
82.60000000000001,5986.693253032192
82.7,5983.331053494716
82.80000000000001,5982.348623529759
82.9,5984.2789582884325
83.0,5988.932764678969
83.10000000000001,5994.657600700898
83.2,5998.959680839595
83.30000000000001,6002.228954008886
83.4,6006.4197176004545
83.5,6011.521337741854
83.60000000000001,6013.011967884158
83.7,6013.223566716931
83.80000000000001,6007.811915451763
83.9,5997.706588733845
84.0,5986.60474765115
84.10000000000001,5977.641276432379
84.2,5971.2438445851785
84.30000000000001,5967.12266197015
84.4,5965.59273702611
84.5,5963.911938418819
84.60000000000001,5961.5107491871295
84.7,5958.933339663638
84.80000000000001,5957.354792795001
84.9,5957.207610754468
85.0,5960.6753288103355
85.10000000000001,5961.546109969773
85.2,5959.850556923365
85.30000000000001,5961.180932812779
85.4,5962.200344961314
85.5,5960.682614190072
85.60000000000001,5958.593349582206
85.7,5960.657466622617
85.80000000000001,5965.791090168714
85.9,5976.008881953371
86.0,5991.2060279811785
86.10000000000001,6009.528764329452
86.2,6030.890861443797
86.30000000000001,6052.447972187104
86.4,6069.692396403609
86.5,6080.207498846643
86.60000000000001,6086.646119013385
86.7,6089.039565681645
86.80000000000001,6090.465954086994
86.9,6092.472838487044
87.0,6095.229672208763
87.10000000000001,6098.149174931842
87.2,6099.292149917121
87.30000000000001,6102.609381086436
87.4,6106.215350767878
87.5,6111.209693886345
87.60000000000001,6117.874194994441
87.7,6122.0912513697485
87.80000000000001,6127.875233701559
87.9,6135.100837850075
88.0,6142.4032811074485
88.10000000000001,6150.75356930452
88.2,6156.712750854384
88.30000000000001,6164.870652048896
88.4,6172.099274777366
88.5,6180.34515214741
88.60000000000001,6188.837428026725
88.7,6195.35907738067
88.80000000000001,6204.422959055109
88.9,6214.281652174099
89.0,6222.650533172929
89.10000000000001,6225.277341333886
89.2,6222.274693956242
89.30000000000001,6215.3039637349675
89.4,6205.5229311192015
89.5,6196.49704873067
89.60000000000001,6187.718566767029
89.7,6179.400598632472
89.80000000000001,6171.56289226511
89.9,6165.4281444576345
90.0,6161.574953576723
90.10000000000001,6161.973740128372
90.2,6163.938858378431
90.30000000000001,6168.286358321339
90.4,6172.462749492089
90.5,6177.065722902526
90.60000000000001,6180.225603804282
90.7,6181.634141986839
90.80000000000001,6183.569430174122
90.9,6185.716437185512
91.0,6190.863643948278
91.10000000000001,6193.618606404531
91.2,6194.885666643198
91.30000000000001,6194.124757483896
91.4,6192.287974646873
91.5,6190.596158351479
91.60000000000001,6187.479250901697
91.7,6182.615876588942
91.80000000000001,6176.664379144934
91.9,6171.853711608317
92.0,6173.7596859857
92.10000000000001,6179.4665411986325
92.2,6190.437690638618
92.30000000000001,6198.325836114517
92.4,6201.847741589506
92.5,6203.447664210407
92.60000000000001,6204.910958800228
92.7,6205.613897532236
92.80000000000001,6201.924423652367
92.9,6198.487298503567
93.0,6196.511652033689
93.10000000000001,6200.4446877189675
93.2,6209.053739545526
93.30000000000001,6220.558350382007
93.4,6234.065672225975
93.5,6246.135623781681
93.60000000000001,6254.874330364026
93.7,6261.614059414661
93.80000000000001,6264.4202438094935
93.9,6262.572715916298
94.0,6258.313282563636
94.10000000000001,6255.531297139816
94.2,6255.24180097203
94.30000000000001,6255.990363851497
94.4,6258.69656835442
94.5,6263.117408035757
94.60000000000001,6272.832366127133
94.7,6281.081651714085
94.80000000000001,6287.66863527621
94.9,6295.395300970112
95.0,6306.741184164832
95.10000000000001,6319.970794622547
95.2,6331.658390949015
95.30000000000001,6339.5040594394195
95.4,6345.593985671156
95.5,6348.005469164202
95.60000000000001,6346.750616544369
95.7,6342.446111410597
95.80000000000001,6337.978575692228
95.9,6334.7815593238665
96.0,6333.998015898795
96.10000000000001,6338.252134234033
96.2,6345.98545476014
96.30000000000001,6353.501994468186
96.4,6357.992350550061
96.5,6359.755828649995
96.60000000000001,6358.554657515269
96.7,6357.273801730042
96.80000000000001,6360.666098969059
96.9,6367.754530883776
97.0,6375.813135358522
97.10000000000001,6385.263941670808
97.2,6394.049816544541
97.30000000000001,6398.236477635007
97.4,6399.538310232441
97.5,6401.314424936611
97.60000000000001,6404.423321004701
97.7,6405.433400316339
97.80000000000001,6404.1105572691795
97.9,6405.291901732003
98.0,6410.224800949437
98.10000000000001,6414.729990512954
98.2,6416.89148975284
98.30000000000001,6418.993615375334
98.4,6419.776770384676
98.5,6421.256779942195
98.60000000000001,6424.954134737347
98.7,6432.231416210053
98.80000000000001,6442.05655210012
98.9,6452.200333245822
99.0,6460.1163138382
99.10000000000001,6470.846931253356
99.2,6485.7133099185085
99.30000000000001,6501.299286837917
99.4,6514.833449559085
99.5,6524.960804514052
99.60000000000001,6533.5008281176215
99.7,6542.3701632625325
99.80000000000001,6548.0566200275625
99.9,6547.4371281081285
100.0,6543.255388841668
100.10000000000001,6539.615204269233
100.2,6535.056398145865
100.30000000000001,6529.764952665276
100.4,6519.912328738183
100.5,6509.2876121989275
100.60000000000001,6499.936188765135
100.7,6496.636527144877
100.80000000000001,6499.666851318996
100.9,6505.924153982607
101.0,6510.775459073922
101.10000000000001,6513.336704601356
101.2,6516.58375968326
101.30000000000001,6520.896096980265
101.4,6531.149972013064
101.5,6537.775860850665
101.60000000000001,6538.448070389179
101.7,6537.547758162027
101.80000000000001,6540.270384660463
101.9,6544.676392466256
102.0,6549.075310088661
102.10000000000001,6546.928850551984
102.2,6542.548924489724
102.30000000000001,6541.888246643758
102.4,6543.3508075650825
102.5,6547.102032097036
102.60000000000001,6552.42055480174
102.7,6559.176679119063
